"mident","mois","actif","actifp","actifs","agea"
1106145001,13,1,1,0,43.416668
1106145001,14,1,1,0,43.5
1106145001,15,1,1,0,43.583332
1106145001,16,1,1,0,43.666668
1106145001,17,1,1,0,43.75
1106145001,18,1,1,0,43.833332
1106145001,19,1,1,0,43.916668
1106145001,20,1,1,0,44
1106145001,21,1,1,0,44.083332
1106145001,22,1,1,0,44.166668
1106145001,23,1,1,0,44.25
1106145001,24,1,1,0,44.333332
1106174001,13,1,1,0,55
1106174001,14,1,1,0,55.083332
1106174001,15,1,1,0,55.166668
1106174001,16,1,1,0,55.25
1106174001,17,1,1,0,55.333332
1106174001,18,1,1,0,55.416668
1106174001,19,1,1,0,55.5
1106174001,20,1,1,0,55.583332
1106174001,21,1,1,0,55.666668
1106174001,22,1,1,0,55.75
1106174001,23,1,1,0,55.833332
1106174001,24,1,1,0,55.916668
1106239001,13,1,1,0,58.25
1106239001,14,1,1,0,58.333332
1106239001,15,1,1,0,58.416668
1106239001,16,1,1,0,58.5
1106239001,17,1,1,0,58.583332
1106239001,18,1,1,0,58.666668
1106239001,19,1,1,0,58.75
1106239001,20,1,1,0,58.833332
1106239001,21,1,1,0,58.916668
1106239001,22,1,1,0,59
1106239001,23,1,1,0,59.083332
1106239001,24,1,1,0,59.166668
1106291011,13,0,0,0,24.916666
1106291011,14,0,0,0,25
1106291011,15,0,0,0,25.083334
1106291011,16,0,0,0,25.166666
1106291011,17,0,0,0,25.25
1106291011,18,0,0,0,25.333334
1106291011,19,1,1,0,25.416666
1106291011,20,1,1,0,25.5
1106291011,21,1,1,0,25.583334
1106291011,22,1,1,0,25.666666
1106291011,23,1,1,0,25.75
1106291011,24,1,1,0,25.833334
1106291021,13,1,1,0,26.583334
1106291021,14,1,1,0,26.666666
1106291021,15,1,1,0,26.75
1106291021,16,1,1,0,26.833334
1106291021,17,1,1,0,26.916666
1106291021,18,1,1,0,27
1106291021,19,1,1,0,27.083334
1106291021,20,1,1,0,27.166666
1106291021,21,1,1,0,27.25
1106291021,22,1,1,0,27.333334
1106291021,23,1,1,0,27.416666
1106291021,24,1,1,0,27.5
1106398001,13,0,0,0,26.916666
1106398001,14,0,0,0,27
1106398001,15,0,0,0,27.083334
1106398001,16,1,0,1,27.166666
1106398001,17,1,1,1,27.25
1106398001,18,1,1,1,27.333334
1106398001,19,1,1,0,27.416666
1106398001,20,1,1,0,27.5
1106398001,21,1,1,0,27.583334
1106398001,22,1,1,0,27.666666
1106398001,23,1,1,0,27.75
1106398001,24,1,1,0,27.833334
1106592001,13,1,1,0,28
1106592001,14,1,1,0,28.083334
1106592001,15,1,1,0,28.166666
1106592001,16,1,1,0,28.25
1106592001,17,1,1,0,28.333334
1106592001,18,1,1,0,28.416666
1106592001,19,1,1,0,28.5
1106592001,20,1,1,0,28.583334
1106592001,21,1,1,0,28.666666
1106592001,22,1,1,0,28.75
1106592001,23,1,1,0,28.833334
1106592001,24,1,1,0,28.916666
1106860001,13,1,1,0,23.25
1106860001,14,1,1,0,23.333334
1106860001,15,1,1,0,23.416666
1106860001,16,1,1,0,23.5
1106860001,17,1,1,0,23.583334
1106860001,18,1,1,0,23.666666
1106860001,19,1,1,0,23.75
1106860001,20,1,1,0,23.833334
1106860001,21,1,1,0,23.916666
1106860001,22,1,1,0,24
1106860001,23,0,0,0,24.083334
1106860001,24,0,0,0,24.166666
1107092001,13,1,1,0,31
1107092001,14,1,1,0,31.083334
1107092001,15,1,1,0,31.166666
1107092001,16,1,1,0,31.25
1107092001,17,1,1,0,31.333334
1107092001,18,1,1,0,31.416666
1107092001,19,1,1,0,31.5
1107092001,20,1,1,0,31.583334
1107092001,21,1,1,0,31.666666
1107092001,22,1,1,0,31.75
1107092001,23,1,1,0,31.833334
1107092001,24,1,1,0,31.916666
1107151001,13,1,1,0,41.666668
1107151001,14,1,1,0,41.75
1107151001,15,1,1,0,41.833332
1107151001,16,1,1,0,41.916668
1107151001,17,1,1,0,42
1107151001,18,1,1,0,42.083332
1107151001,19,1,1,0,42.166668
1107151001,20,1,1,0,42.25
1107151001,21,1,1,0,42.333332
1107151001,22,1,1,0,42.416668
1107151001,23,1,1,0,42.5
1107151001,24,1,1,0,42.583332
1107207001,13,1,1,0,49.666668
1107207001,14,1,1,0,49.75
1107207001,15,1,1,0,49.833332
1107207001,16,1,1,0,49.916668
1107207001,17,1,1,0,50
1107207001,18,1,1,0,50.083332
1107207001,19,1,1,0,50.166668
1107207001,20,0,0,0,50.25
1107207001,21,0,0,0,50.333332
1107207001,22,0,0,0,50.416668
1107207001,23,0,0,0,50.5
1107207001,24,0,0,0,50.583332
1107218001,13,1,1,0,56.833332
1107218001,14,1,1,0,56.916668
1107218001,15,1,1,0,57
1107218001,16,1,1,0,57.083332
1107218001,17,1,1,0,57.166668
1107218001,18,1,1,0,57.25
1107218001,19,1,1,0,57.333332
1107218001,20,1,1,0,57.416668
1107218001,21,1,1,0,57.5
1107218001,22,1,1,0,57.583332
1107218001,23,1,1,0,57.666668
1107218001,24,1,1,0,57.75
1107270001,13,1,1,0,40.916668
1107270001,14,1,1,0,41
1107270001,15,1,1,0,41.083332
1107270001,16,1,1,0,41.166668
1107270001,17,1,1,0,41.25
1107270001,18,1,1,0,41.333332
1107270001,19,1,1,0,41.416668
1107270001,20,1,1,1,41.5
1107270001,21,1,1,0,41.583332
1107270001,22,1,1,0,41.666668
1107270001,23,1,1,0,41.75
1107270001,24,1,1,0,41.833332
1107360001,13,1,1,0,28.166666
1107360001,14,1,1,0,28.25
1107360001,15,1,1,0,28.333334
1107360001,16,1,1,0,28.416666
1107360001,17,1,1,0,28.5
1107360001,18,1,1,0,28.583334
1107360001,19,1,1,0,28.666666
1107360001,20,1,1,0,28.75
1107360001,21,1,1,0,28.833334
1107360001,22,1,1,0,28.916666
1107360001,23,1,1,0,29
1107360001,24,1,1,0,29.083334
1107553001,13,0,0,0,42.416668
1107553001,14,0,0,0,42.5
1107553001,15,0,0,0,42.583332
1107553001,16,0,0,0,42.666668
1107553001,17,0,0,0,42.75
1107553001,18,0,0,0,42.833332
1107553001,19,0,0,0,42.916668
1107553001,20,0,0,0,43
1107553001,21,0,0,0,43.083332
1107553001,22,0,0,0,43.166668
1107553001,23,0,0,0,43.25
1107553001,24,0,0,0,43.333332
1107674001,13,1,1,0,50.5
1107674001,14,1,1,0,50.583332
1107674001,15,1,1,0,50.666668
1107674001,16,1,1,0,50.75
1107674001,17,1,1,0,50.833332
1107674001,18,1,1,0,50.916668
1107674001,19,1,1,0,51
1107674001,20,1,1,0,51.083332
1107674001,21,1,1,0,51.166668
1107674001,22,1,1,0,51.25
1107674001,23,1,1,0,51.333332
1107674001,24,1,1,0,51.416668
1107898001,13,1,1,0,34.583332
1107898001,14,1,1,0,34.666668
1107898001,15,1,1,0,34.75
1107898001,16,1,1,0,34.833332
1107898001,17,1,1,0,34.916668
1107898001,18,1,1,0,35
1107898001,19,1,1,0,35.083332
1107898001,20,1,1,0,35.166668
1107898001,21,1,1,0,35.25
1107898001,22,1,1,0,35.333332
1107898001,23,1,1,0,35.416668
1107898001,24,1,1,0,35.5
1107944001,13,0,0,0,40.083332
1107944001,14,0,0,0,40.166668
1107944001,15,0,0,0,40.25
1107944001,16,0,0,0,40.333332
1107944001,17,0,0,0,40.416668
1107944001,18,0,0,0,40.5
1107944001,19,0,0,0,40.583332
1107944001,20,0,0,0,40.666668
1107944001,21,0,0,0,40.75
1107944001,22,0,0,0,40.833332
1107944001,23,1,1,0,40.916668
1107944001,24,1,1,0,41
1108008001,13,1,1,0,23
1108008001,14,1,1,0,23.083334
1108008001,15,1,1,0,23.166666
1108008001,16,1,1,0,23.25
1108008001,17,1,1,0,23.333334
1108008001,18,1,1,0,23.416666
1108008001,19,1,1,0,23.5
1108008001,20,1,1,0,23.583334
1108008001,21,1,1,0,23.666666
1108008001,22,1,1,0,23.75
1108008001,23,1,1,0,23.833334
1108008001,24,1,1,0,23.916666
1108145001,13,1,1,0,54.333332
1108145001,14,1,1,0,54.416668
1108145001,15,1,1,0,54.5
1108145001,16,1,1,0,54.583332
1108145001,17,1,1,0,54.666668
1108145001,18,1,1,0,54.75
1108145001,19,1,1,0,54.833332
1108145001,20,1,1,0,54.916668
1108145001,21,1,1,0,55
1108145001,22,1,1,0,55.083332
1108145001,23,1,1,0,55.166668
1108145001,24,1,1,0,55.25
1108275001,13,1,1,0,47.5
1108275001,14,1,1,0,47.583332
1108275001,15,1,1,0,47.666668
1108275001,16,1,1,0,47.75
1108275001,17,1,1,0,47.833332
1108275001,18,1,1,0,47.916668
1108275001,19,1,1,0,48
1108275001,20,1,1,0,48.083332
1108275001,21,1,1,0,48.166668
1108275001,22,1,1,0,48.25
1108275001,23,1,1,0,48.333332
1108275001,24,1,1,0,48.416668
1108499001,13,1,1,0,47.25
1108499001,14,1,1,0,47.333332
1108499001,15,1,1,0,47.416668
1108499001,16,1,1,0,47.5
1108499001,17,1,1,0,47.583332
1108499001,18,1,1,0,47.666668
1108499001,19,1,1,0,47.75
1108499001,20,1,1,0,47.833332
1108499001,21,1,1,0,47.916668
1108499001,22,1,1,0,48
1108499001,23,1,1,0,48.083332
1108499001,24,1,1,0,48.166668
1108558001,13,1,1,0,39.666668
1108558001,14,1,1,0,39.75
1108558001,15,1,1,0,39.833332
1108558001,16,1,1,0,39.916668
1108558001,17,1,1,0,40
1108558001,18,1,1,0,40.083332
1108558001,19,1,1,0,40.166668
1108558001,20,1,1,0,40.25
1108558001,21,1,1,0,40.333332
1108558001,22,1,1,0,40.416668
1108558001,23,1,1,0,40.5
1108558001,24,1,1,0,40.583332
1108725001,13,1,1,0,37.166668
1108725001,14,1,1,0,37.25
1108725001,15,1,1,0,37.333332
1108725001,16,1,1,0,37.416668
1108725001,17,1,1,0,37.5
1108725001,18,1,1,0,37.583332
1108725001,19,1,1,0,37.666668
1108725001,20,1,1,0,37.75
1108725001,21,1,1,0,37.833332
1108725001,22,1,1,0,37.916668
1108725001,23,1,1,0,38
1108725001,24,1,1,0,38.083332
1108741001,13,1,1,0,23.75
1108741001,14,1,1,0,23.833334
1108741001,15,1,1,0,23.916666
1108741001,16,1,1,0,24
1108741001,17,1,1,0,24.083334
1108741001,18,1,1,0,24.166666
1108741001,19,1,1,0,24.25
1108741001,20,1,1,0,24.333334
1108741001,21,1,1,0,24.416666
1108741001,22,1,1,0,24.5
1108741001,23,1,1,0,24.583334
1108741001,24,1,1,0,24.666666
1108815001,13,1,1,0,45.083332
1108815001,14,1,1,0,45.166668
1108815001,15,1,1,0,45.25
1108815001,16,1,1,0,45.333332
1108815001,17,1,1,0,45.416668
1108815001,18,1,1,0,45.5
1108815001,19,1,1,0,45.583332
1108815001,20,1,1,0,45.666668
1108815001,21,1,1,0,45.75
1108815001,22,1,1,0,45.833332
1108815001,23,1,1,0,45.916668
1108815001,24,1,1,0,46
1108886001,13,1,1,0,39
1108886001,14,1,1,0,39.083332
1108886001,15,1,1,0,39.166668
1108886001,16,1,1,0,39.25
1108886001,17,1,1,0,39.333332
1108886001,18,1,1,0,39.416668
1108886001,19,1,1,0,39.5
1108886001,20,1,1,0,39.583332
1108886001,21,1,1,0,39.666668
1108886001,22,1,1,0,39.75
1108886001,23,1,1,0,39.833332
1108886001,24,1,1,0,39.916668
1109014001,13,1,1,0,31.583334
1109014001,14,1,1,0,31.666666
1109014001,15,1,1,0,31.75
1109014001,16,1,1,0,31.833334
1109014001,17,1,1,0,31.916666
1109014001,18,1,1,0,32
1109014001,19,1,1,0,32.083332
1109014001,20,1,1,0,32.166668
1109014001,21,1,1,0,32.25
1109014001,22,1,1,0,32.333332
1109014001,23,1,1,0,32.416668
1109014001,24,1,1,0,32.5
1109047001,13,1,1,0,50.083332
1109047001,14,0,0,0,50.166668
1109047001,15,1,1,0,50.25
1109047001,16,0,0,0,50.333332
1109047001,17,0,0,0,50.416668
1109047001,18,1,1,0,50.5
1109047001,19,0,0,0,50.583332
1109047001,20,1,1,0,50.666668
1109047001,21,0,0,0,50.75
1109047001,22,1,1,0,50.833332
1109047001,23,0,0,0,50.916668
1109047001,24,1,1,0,51
1109270001,13,0,0,0,41.666668
1109270001,14,0,0,0,41.75
1109270001,15,0,0,0,41.833332
1109270001,16,0,0,0,41.916668
1109270001,17,0,0,0,42
1109270001,18,0,0,0,42.083332
1109270001,19,1,1,0,42.166668
1109270001,20,1,1,0,42.25
1109270001,21,1,1,0,42.333332
1109270001,22,1,1,0,42.416668
1109270001,23,1,1,0,42.5
1109270001,24,1,1,0,42.583332
1109432001,13,1,1,0,55.333332
1109432001,14,1,1,0,55.416668
1109432001,15,1,1,0,55.5
1109432001,16,1,1,0,55.583332
1109432001,17,1,1,0,55.666668
1109432001,18,1,1,0,55.75
1109432001,19,1,1,0,55.833332
1109432001,20,1,1,0,55.916668
1109432001,21,1,1,0,56
1109432001,22,1,1,0,56.083332
1109432001,23,1,1,0,56.166668
1109432001,24,1,1,0,56.25
1109542001,13,1,1,0,38.333332
1109542001,14,1,1,0,38.416668
1109542001,15,1,1,0,38.5
1109542001,16,1,1,0,38.583332
1109542001,17,1,1,0,38.666668
1109542001,18,1,1,0,38.75
1109542001,19,1,1,0,38.833332
1109542001,20,1,1,0,38.916668
1109542001,21,1,1,0,39
1109542001,22,1,1,0,39.083332
1109542001,23,1,1,0,39.166668
1109542001,24,1,1,0,39.25
1109638001,13,1,1,0,47.583332
1109638001,14,1,1,0,47.666668
1109638001,15,1,1,0,47.75
1109638001,16,1,1,0,47.833332
1109638001,17,1,1,0,47.916668
1109638001,18,1,1,0,48
1109638001,19,1,1,0,48.083332
1109638001,20,1,1,0,48.166668
1109638001,21,1,1,0,48.25
1109638001,22,1,1,0,48.333332
1109638001,23,1,1,0,48.416668
1109638001,24,1,1,0,48.5
1109690001,13,1,1,0,26.333334
1109690001,14,1,1,0,26.416666
1109690001,15,1,1,0,26.5
1109690001,16,1,1,0,26.583334
1109690001,17,1,1,0,26.666666
1109690001,18,1,1,0,26.75
1109690001,19,1,1,0,26.833334
1109690001,20,1,1,0,26.916666
1109690001,21,1,1,0,27
1109690001,22,1,1,0,27.083334
1109690001,23,1,1,0,27.166666
1109690001,24,1,1,0,27.25
1109898001,13,1,1,0,36.916668
1109898001,14,1,1,0,37
1109898001,15,1,1,0,37.083332
1109898001,16,1,1,0,37.166668
1109898001,17,1,1,0,37.25
1109898001,18,1,1,0,37.333332
1109898001,19,1,1,0,37.416668
1109898001,20,1,1,0,37.5
1109898001,21,1,1,0,37.583332
1109898001,22,1,1,0,37.666668
1109898001,23,1,1,0,37.75
1109898001,24,1,1,0,37.833332
1109982001,13,1,1,1,55.25
1109982001,14,1,1,1,55.333332
1109982001,15,1,1,1,55.416668
1109982001,16,1,1,1,55.5
1109982001,17,1,1,1,55.583332
1109982001,18,1,1,1,55.666668
1109982001,19,1,1,1,55.75
1109982001,20,1,1,1,55.833332
1109982001,21,1,1,1,55.916668
1109982001,22,1,1,0,56
1109982001,23,1,1,0,56.083332
1109982001,24,1,1,0,56.166668
1110016001,13,1,1,0,57.5
1110016001,14,1,1,0,57.583332
1110016001,15,1,1,0,57.666668
1110016001,16,1,1,0,57.75
1110016001,17,1,1,0,57.833332
1110016001,18,1,1,0,57.916668
1110016001,19,1,1,0,58
1110016001,20,1,1,0,58.083332
1110016001,21,1,1,0,58.166668
1110016001,22,1,1,0,58.25
1110016001,23,1,1,0,58.333332
1110016001,24,1,1,0,58.416668
1110050001,13,1,1,0,28.25
1110050001,14,1,1,0,28.333334
1110050001,15,1,1,0,28.416666
1110050001,16,1,1,0,28.5
1110050001,17,1,1,0,28.583334
1110050001,18,1,1,0,28.666666
1110050001,19,1,1,0,28.75
1110050001,20,1,1,0,28.833334
1110050001,21,1,1,0,28.916666
1110050001,22,1,1,0,29
1110050001,23,1,1,0,29.083334
1110050001,24,1,1,0,29.166666
1110135001,13,1,1,0,29.416666
1110135001,14,1,1,0,29.5
1110135001,15,1,1,0,29.583334
1110135001,16,1,1,0,29.666666
1110135001,17,1,1,0,29.75
1110135001,18,1,1,0,29.833334
1110135001,19,1,1,0,29.916666
1110135001,20,1,1,0,30
1110135001,21,1,1,0,30.083334
1110135001,22,1,1,0,30.166666
1110135001,23,1,1,0,30.25
1110135001,24,1,1,0,30.333334
1110496001,13,1,1,0,51.25
1110496001,14,1,1,0,51.333332
1110496001,15,1,1,0,51.416668
1110496001,16,1,1,0,51.5
1110496001,17,1,1,0,51.583332
1110496001,18,1,1,0,51.666668
1110496001,19,1,1,0,51.75
1110496001,20,1,1,0,51.833332
1110496001,21,1,1,0,51.916668
1110496001,22,1,1,0,52
1110496001,23,1,1,0,52.083332
1110496001,24,1,1,0,52.166668
1110537001,13,1,1,0,52
1110537001,14,1,1,0,52.083332
1110537001,15,1,1,0,52.166668
1110537001,16,1,1,0,52.25
1110537001,17,1,1,0,52.333332
1110537001,18,1,1,0,52.416668
1110537001,19,1,1,0,52.5
1110537001,20,1,1,0,52.583332
1110537001,21,1,1,0,52.666668
1110537001,22,1,1,0,52.75
1110537001,23,1,1,0,52.833332
1110537001,24,1,1,0,52.916668
1110647001,13,1,1,0,25.166666
1110647001,14,1,1,0,25.25
1110647001,15,1,1,0,25.333334
1110647001,16,1,1,0,25.416666
1110647001,17,1,1,0,25.5
1110647001,18,1,1,0,25.583334
1110647001,19,1,1,0,25.666666
1110647001,20,1,1,0,25.75
1110647001,21,1,1,0,25.833334
1110647001,22,1,1,0,25.916666
1110647001,23,1,1,0,26
1110647001,24,1,1,0,26.083334
1110692001,13,0,0,0,47.25
1110692001,14,0,0,0,47.333332
1110692001,15,0,0,0,47.416668
1110692001,16,0,0,0,47.5
1110692001,17,0,0,0,47.583332
1110692001,18,0,0,0,47.666668
1110692001,19,0,0,0,47.75
1110692001,20,0,0,0,47.833332
1110692001,21,0,0,0,47.916668
1110692001,22,0,0,0,48
1110692001,23,0,0,0,48.083332
1110692001,24,0,0,0,48.166668
1110715001,13,1,1,0,56.083332
1110715001,14,1,1,0,56.166668
1110715001,15,1,1,0,56.25
1110715001,16,1,1,0,56.333332
1110715001,17,1,1,0,56.416668
1110715001,18,1,1,0,56.5
1110715001,19,1,1,0,56.583332
1110715001,20,1,1,0,56.666668
1110715001,21,1,1,0,56.75
1110715001,22,1,1,0,56.833332
1110715001,23,1,1,0,56.916668
1110715001,24,1,1,0,57
1110902001,13,1,1,0,35.916668
1110902001,14,1,1,0,36
1110902001,15,1,1,0,36.083332
1110902001,16,1,1,0,36.166668
1110902001,17,1,1,0,36.25
1110902001,18,1,1,0,36.333332
1110902001,19,1,1,0,36.416668
1110902001,20,1,1,0,36.5
1110902001,21,1,1,0,36.583332
1110902001,22,1,1,0,36.666668
1110902001,23,1,1,0,36.75
1110902001,24,1,1,0,36.833332
1111147001,13,0,0,0,54.833332
1111147001,14,0,0,0,54.916668
1111147001,15,1,1,0,55
1111147001,16,1,1,0,55.083332
1111147001,17,1,1,0,55.166668
1111147001,18,1,1,0,55.25
1111147001,19,1,1,0,55.333332
1111147001,20,1,1,0,55.416668
1111147001,21,1,1,0,55.5
1111147001,22,1,1,0,55.583332
1111147001,23,0,0,0,55.666668
1111147001,24,0,0,0,55.75
1111222001,13,1,1,0,33.5
1111222001,14,1,1,0,33.583332
1111222001,15,1,1,0,33.666668
1111222001,16,1,1,0,33.75
1111222001,17,1,1,0,33.833332
1111222001,18,1,1,0,33.916668
1111222001,19,1,1,0,34
1111222001,20,1,1,0,34.083332
1111222001,21,1,1,0,34.166668
1111222001,22,1,1,0,34.25
1111222001,23,1,1,0,34.333332
1111222001,24,1,1,0,34.416668
1111277001,13,1,1,0,37.833332
1111277001,14,1,1,0,37.916668
1111277001,15,1,1,0,38
1111277001,16,1,1,0,38.083332
1111277001,17,1,1,0,38.166668
1111277001,18,1,1,0,38.25
1111277001,19,1,1,0,38.333332
1111277001,20,1,1,0,38.416668
1111277001,21,1,1,0,38.5
1111277001,22,1,1,0,38.583332
1111277001,23,1,1,0,38.666668
1111277001,24,1,1,0,38.75
1111413001,13,0,0,0,48.666668
1111413001,14,0,0,0,48.75
1111413001,15,0,0,0,48.833332
1111413001,16,0,0,0,48.916668
1111413001,17,0,0,0,49
1111413001,18,1,1,0,49.083332
1111413001,19,1,1,0,49.166668
1111413001,20,1,1,0,49.25
1111413001,21,1,1,0,49.333332
1111413001,22,1,1,0,49.416668
1111413001,23,1,1,0,49.5
1111413001,24,1,1,0,49.583332
1111420001,13,0,0,0,37.666668
1111420001,14,0,0,0,37.75
1111420001,15,0,0,0,37.833332
1111420001,16,0,0,0,37.916668
1111420001,17,0,0,0,38
1111420001,18,0,0,0,38.083332
1111420001,19,0,0,0,38.166668
1111420001,20,0,0,0,38.25
1111420001,21,0,0,0,38.333332
1111420001,22,0,0,0,38.416668
1111420001,23,0,0,0,38.5
1111420001,24,1,1,0,38.583332
1111475001,13,0,0,0,28.75
1111475001,14,0,0,0,28.833334
1111475001,15,0,0,0,28.916666
1111475001,16,0,0,0,29
1111475001,17,0,0,0,29.083334
1111475001,18,0,0,0,29.166666
1111475001,19,0,0,0,29.25
1111475001,20,0,0,0,29.333334
1111475001,21,0,0,0,29.416666
1111475001,22,0,0,0,29.5
1111475001,23,0,0,0,29.583334
1111475001,24,0,0,0,29.666666
1111550001,13,1,1,0,40.5
1111550001,14,1,1,0,40.583332
1111550001,15,1,1,0,40.666668
1111550001,16,1,1,0,40.75
1111550001,17,1,1,0,40.833332
1111550001,18,1,1,0,40.916668
1111550001,19,1,1,0,41
1111550001,20,1,1,0,41.083332
1111550001,21,1,1,0,41.166668
1111550001,22,1,1,0,41.25
1111550001,23,1,1,0,41.333332
1111550001,24,1,1,0,41.416668
1111619001,13,1,1,0,30.5
1111619001,14,1,1,0,30.583334
1111619001,15,1,1,0,30.666666
1111619001,16,1,1,0,30.75
1111619001,17,1,1,0,30.833334
1111619001,18,1,1,0,30.916666
1111619001,19,1,1,0,31
1111619001,20,1,1,0,31.083334
1111619001,21,1,1,0,31.166666
1111619001,22,1,1,0,31.25
1111619001,23,1,1,0,31.333334
1111619001,24,1,1,0,31.416666
1111895001,13,1,1,0,28.666666
1111895001,14,1,1,0,28.75
1111895001,15,1,1,0,28.833334
1111895001,16,1,1,0,28.916666
1111895001,17,1,1,0,29
1111895001,18,1,1,0,29.083334
1111895001,19,1,1,0,29.166666
1111895001,20,1,1,0,29.25
1111895001,21,1,1,0,29.333334
1111895001,22,1,1,0,29.416666
1111895001,23,1,1,0,29.5
1111895001,24,1,1,0,29.583334
1111925001,13,1,1,0,45.5
1111925001,14,1,1,0,45.583332
1111925001,15,1,1,0,45.666668
1111925001,16,1,1,0,45.75
1111925001,17,1,1,0,45.833332
1111925001,18,1,1,0,45.916668
1111925001,19,1,1,0,46
1111925001,20,1,1,0,46.083332
1111925001,21,1,1,0,46.166668
1111925001,22,1,1,0,46.25
1111925001,23,1,1,0,46.333332
1111925001,24,1,1,0,46.416668
1112108001,13,0,0,0,27.583334
1112108001,14,0,0,0,27.666666
1112108001,15,0,0,0,27.75
1112108001,16,0,0,0,27.833334
1112108001,17,0,0,0,27.916666
1112108001,18,0,0,0,28
1112108001,19,0,0,0,28.083334
1112108001,20,0,0,0,28.166666
1112108001,21,0,0,0,28.25
1112108001,22,0,0,0,28.333334
1112108001,23,0,0,0,28.416666
1112108001,24,0,0,0,28.5
1112306001,13,1,1,0,37.5
1112306001,14,1,1,0,37.583332
1112306001,15,1,1,0,37.666668
1112306001,16,1,1,0,37.75
1112306001,17,1,1,0,37.833332
1112306001,18,1,1,0,37.916668
1112306001,19,1,1,0,38
1112306001,20,1,1,0,38.083332
1112306001,21,1,1,0,38.166668
1112306001,22,1,1,0,38.25
1112306001,23,1,1,0,38.333332
1112306001,24,1,1,0,38.416668
1112614001,13,1,1,0,42.25
1112614001,14,1,1,0,42.333332
1112614001,15,1,1,0,42.416668
1112614001,16,1,1,0,42.5
1112614001,17,1,1,0,42.583332
1112614001,18,1,1,0,42.666668
1112614001,19,1,1,0,42.75
1112614001,20,1,1,0,42.833332
1112614001,21,1,1,0,42.916668
1112614001,22,1,1,0,43
1112614001,23,1,1,0,43.083332
1112614001,24,1,1,0,43.166668
1112658001,13,1,1,0,56.25
1112658001,14,1,1,0,56.333332
1112658001,15,1,1,0,56.416668
1112658001,16,1,1,0,56.5
1112658001,17,1,1,0,56.583332
1112658001,18,1,1,0,56.666668
1112658001,19,1,1,0,56.75
1112658001,20,1,1,0,56.833332
1112658001,21,1,1,0,56.916668
1112658001,22,1,1,0,57
1112658001,23,1,1,0,57.083332
1112658001,24,1,1,0,57.166668
1112838001,13,1,1,0,42.25
1112838001,14,1,1,0,42.333332
1112838001,15,1,1,0,42.416668
1112838001,16,1,1,0,42.5
1112838001,17,1,1,0,42.583332
1112838001,18,1,1,0,42.666668
1112838001,19,1,1,0,42.75
1112838001,20,1,1,0,42.833332
1112838001,21,1,1,0,42.916668
1112838001,22,1,1,0,43
1112838001,23,1,1,0,43.083332
1112838001,24,1,1,0,43.166668
1112856001,13,1,1,0,56.25
1112856001,14,1,1,0,56.333332
1112856001,15,1,1,0,56.416668
1112856001,16,1,1,0,56.5
1112856001,17,1,1,0,56.583332
1112856001,18,1,1,0,56.666668
1112856001,19,1,1,0,56.75
1112856001,20,1,1,0,56.833332
1112856001,21,1,1,0,56.916668
1112856001,22,1,1,0,57
1112856001,23,1,1,0,57.083332
1112856001,24,1,1,0,57.166668
1113103001,13,1,1,0,44.916668
1113103001,14,1,1,0,45
1113103001,15,1,1,0,45.083332
1113103001,16,1,1,0,45.166668
1113103001,17,1,1,0,45.25
1113103001,18,1,1,0,45.333332
1113103001,19,1,1,0,45.416668
1113103001,20,1,1,0,45.5
1113103001,21,1,1,0,45.583332
